imageFile,corrAns,sameOrDiff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,background.started,startkey.started,instructionstxt.started,background2.started,faces.started,resp.started,trial_counter.started,reminder.started,resp.keys,resp.corr,resp.rt,resp.duration,background4.started,endmsg.started,participant,session,date,expName,psychopyVersion,frameRate,
C:\Users\ASUS\OneDrive\Desktop\glasgow_face_matching-master\different\Untitled (7).png,right,different,0,10,10,32,,,,67.50368279999998,67.50368279999998,67.50368279999998,67.50368279999998,67.50368279999998,left,0,0.90476799999999,None,,,participant4,001,2023-11-28_12h02.44.457,glasgow face matching task new,2023.1.3,60.02058706134419,
C:\Users\ASUS\OneDrive\Desktop\glasgow_face_matching-master\same\129_C2_DV.jpg,left,same,0,11,11,13,,,,68.4475625,68.4475625,68.4475625,68.4475625,68.4475625,left,1,1.6547289000000092,None,,,participant4,001,2023-11-28_12h02.44.457,glasgow face matching task new,2023.1.3,60.02058706134419,
C:\Users\ASUS\OneDrive\Desktop\glasgow_face_matching-master\different\091_283_R.jpg,right,different,0,12,12,26,,,,70.17916259999993,70.17916259999993,70.17916259999993,70.17916259999993,70.17916259999993,right,1,2.358989299999962,None,,,participant4,001,2023-11-28_12h02.44.457,glasgow face matching task new,2023.1.3,60.02058706134419,
C:\Users\ASUS\OneDrive\Desktop\glasgow_face_matching-master\different\077_133_R.jpg,right,different,0,13,13,25,,,,72.57018270000003,72.57018270000003,72.57018270000003,72.57018270000003,72.57018270000003,left,0,1.8567768999999998,None,,,participant4,001,2023-11-28_12h02.44.457,glasgow face matching task new,2023.1.3,60.02058706134419,
C:\Users\ASUS\OneDrive\Desktop\glasgow_face_matching-master\different\102_224_R.jpg,right,different,0,14,14,28,,,,74.48131060000003,74.48131060000003,74.48131060000003,74.48131060000003,74.48131060000003,right,1,1.9235373999998728,None,,,participant4,001,2023-11-28_12h02.44.457,glasgow face matching task new,2023.1.3,60.02058706134419,
C:\Users\ASUS\OneDrive\Desktop\glasgow_face_matching-master\different\fpsyg-12-627678-g001 different 1.jpg,right,different,0,15,15,30,,,,76.46796699999993,76.46796699999993,76.46796699999993,76.46796699999993,76.46796699999993,left,0,1.781173200000012,None,,,participant4,001,2023-11-28_12h02.44.457,glasgow face matching task new,2023.1.3,60.02058706134419,
C:\Users\ASUS\OneDrive\Desktop\glasgow_face_matching-master\same\EaDfeOoU4AAcwAq same faces.jpg,left,same,0,16,16,1,,,,78.28145759999995,78.28145759999995,78.28145759999995,78.28145759999995,78.28145759999995,right,0,1.945817199999965,None,,,participant4,001,2023-11-28_12h02.44.457,glasgow face matching task new,2023.1.3,60.02058706134419,
C:\Users\ASUS\OneDrive\Desktop\glasgow_face_matching-master\different\Untitled (9).png,right,different,0,17,17,34,,,,80.35834950000003,80.35834950000003,80.35834950000003,80.35834950000003,80.35834950000003,left,0,1.1930050999999366,None,,,participant4,001,2023-11-28_12h02.44.457,glasgow face matching task new,2023.1.3,60.02058706134419,
C:\Users\ASUS\OneDrive\Desktop\glasgow_face_matching-master\different\019_074_L.jpg,right,different,0,18,18,21,,,,81.60616440000001,81.60616440000001,81.60616440000001,81.60616440000001,81.60616440000001,right,1,2.1318921999999247,None,,,participant4,001,2023-11-28_12h02.44.457,glasgow face matching task new,2023.1.3,60.02058706134419,
C:\Users\ASUS\OneDrive\Desktop\glasgow_face_matching-master\same\Untitled (11).png,left,same,0,19,19,7,,,,83.84503210000003,83.84503210000003,83.84503210000003,83.84503210000003,83.84503210000003,left,1,1.627401299999974,None,,,participant4,001,2023-11-28_12h02.44.457,glasgow face matching task new,2023.1.3,60.02058706134419,
C:\Users\ASUS\OneDrive\Desktop\glasgow_face_matching-master\same\115_C2_DV.jpg,left,same,0,20,20,11,,,,85.5357573,85.5357573,85.5357573,85.5357573,85.5357573,left,1,1.5153313999999227,None,,,participant4,001,2023-11-28_12h02.44.457,glasgow face matching task new,2023.1.3,60.02058706134419,
C:\Users\ASUS\OneDrive\Desktop\glasgow_face_matching-master\same\120_DV_C2.jpg,left,same,0,21,21,12,,,,87.14478020000001,87.14478020000001,87.14478020000001,87.14478020000001,87.14478020000001,right,0,3.409383999999932,None,,,participant4,001,2023-11-28_12h02.44.457,glasgow face matching task new,2023.1.3,60.02058706134419,
C:\Users\ASUS\OneDrive\Desktop\glasgow_face_matching-master\different\Untitled (10).png,right,different,0,22,22,35,,,,90.66765020000003,90.66765020000003,90.66765020000003,90.66765020000003,90.66765020000003,right,1,2.008263499999998,None,,,participant4,001,2023-11-28_12h02.44.457,glasgow face matching task new,2023.1.3,60.02058706134419,
C:\Users\ASUS\OneDrive\Desktop\glasgow_face_matching-master\different\076_109_R.jpg,right,different,0,23,23,24,,,,92.76133070000003,92.76133070000003,92.76133070000003,92.76133070000003,92.76133070000003,left,0,2.2023920999999973,None,,,participant4,001,2023-11-28_12h02.44.457,glasgow face matching task new,2023.1.3,60.02058706134419,
C:\Users\ASUS\OneDrive\Desktop\glasgow_face_matching-master\different\025_235_L.jpg,right,different,0,24,24,22,,,,95.040749,95.040749,95.040749,95.040749,95.040749,right,1,1.5660057999999708,None,,,participant4,001,2023-11-28_12h02.44.457,glasgow face matching task new,2023.1.3,60.02058706134419,
C:\Users\ASUS\OneDrive\Desktop\glasgow_face_matching-master\different\Untitled (15).png,right,different,0,25,25,37,,,,96.71902049999994,96.71902049999994,96.71902049999994,96.71902049999994,96.71902049999994,right,1,1.1682673999999906,None,,,participant4,001,2023-11-28_12h02.44.457,glasgow face matching task new,2023.1.3,60.02058706134419,
C:\Users\ASUS\OneDrive\Desktop\glasgow_face_matching-master\different\092_283_L.jpg,right,different,0,26,26,27,,,,97.97170889999995,97.97170889999995,97.97170889999995,97.97170889999995,97.97170889999995,left,0,1.6639997999999423,None,,,participant4,001,2023-11-28_12h02.44.457,glasgow face matching task new,2023.1.3,60.02058706134419,
C:\Users\ASUS\OneDrive\Desktop\glasgow_face_matching-master\same\303_DV_C2.jpg,left,same,0,27,27,19,,,,99.72614049999993,99.72614049999993,99.72614049999993,99.72614049999993,99.72614049999993,left,1,5.596485799999982,None,,,participant4,001,2023-11-28_12h02.44.457,glasgow face matching task new,2023.1.3,60.02058706134419,
C:\Users\ASUS\OneDrive\Desktop\glasgow_face_matching-master\same\168_C2_DV.jpg,left,same,0,28,28,16,,,,105.37744539999994,105.37744539999994,105.37744539999994,105.37744539999994,105.37744539999994,left,1,1.8111801000000014,None,,,participant4,001,2023-11-28_12h02.44.457,glasgow face matching task new,2023.1.3,60.02058706134419,
C:\Users\ASUS\OneDrive\Desktop\glasgow_face_matching-master\same\108_DV_C2.jpg,left,same,0,29,29,10,,,,107.26019469999994,107.26019469999994,107.26019469999994,107.26019469999994,107.26019469999994,right,0,1.4584723999998914,None,,,participant4,001,2023-11-28_12h02.44.457,glasgow face matching task new,2023.1.3,60.02058706134419,
C:\Users\ASUS\OneDrive\Desktop\glasgow_face_matching-master\same\Untitled (4).png,left,same,0,30,30,4,,,,108.83312179999996,108.83312179999996,108.83312179999996,108.83312179999996,108.83312179999996,left,1,1.7389819999999645,None,,,participant4,001,2023-11-28_12h02.44.457,glasgow face matching task new,2023.1.3,60.02058706134419,
C:\Users\ASUS\OneDrive\Desktop\glasgow_face_matching-master\different\106_224_L.jpg,right,different,0,31,31,29,,,,110.66699689999996,110.66699689999996,110.66699689999996,110.66699689999996,110.66699689999996,right,1,1.5987026999999898,None,,,participant4,001,2023-11-28_12h02.44.457,glasgow face matching task new,2023.1.3,60.02058706134419,
C:\Users\ASUS\OneDrive\Desktop\glasgow_face_matching-master\different\Untitled.jpeg,right,different,0,32,32,38,,,,112.37933720000001,112.37933720000001,112.37933720000001,112.37933720000001,112.37933720000001,right,1,3.0748556999999437,None,,,participant4,001,2023-11-28_12h02.44.457,glasgow face matching task new,2023.1.3,60.02058706134419,
C:\Users\ASUS\OneDrive\Desktop\glasgow_face_matching-master\same\235_C2_DV.jpg,left,same,0,33,33,18,,,,115.52529589999995,115.52529589999995,115.52529589999995,115.52529589999995,115.52529589999995,left,1,1.428769299999999,None,,,participant4,001,2023-11-28_12h02.44.457,glasgow face matching task new,2023.1.3,60.02058706134419,
C:\Users\ASUS\OneDrive\Desktop\glasgow_face_matching-master\different\Untitled (8).png,right,different,0,34,34,33,,,,117.081141,117.081141,117.081141,117.081141,117.081141,right,1,2.2035836000000018,None,,,participant4,001,2023-11-28_12h02.44.457,glasgow face matching task new,2023.1.3,60.02058706134419,
C:\Users\ASUS\OneDrive\Desktop\glasgow_face_matching-master\same\139_DV_C2.jpg,left,same,0,35,35,15,,,,119.34108119999996,119.34108119999996,119.34108119999996,119.34108119999996,119.34108119999996,right,0,7.701991999999905,None,,,participant4,001,2023-11-28_12h02.44.457,glasgow face matching task new,2023.1.3,60.02058706134419,
C:\Users\ASUS\OneDrive\Desktop\glasgow_face_matching-master\different\049_218_L.jpg,right,different,0,36,36,23,,,,127.1009904,127.1009904,127.1009904,127.1009904,127.1009904,left,0,1.7350354999999809,None,,,participant4,001,2023-11-28_12h02.44.457,glasgow face matching task new,2023.1.3,60.02058706134419,
C:\Users\ASUS\OneDrive\Desktop\glasgow_face_matching-master\same\Untitled (6).png,left,same,0,37,37,6,,,,128.92981199999997,128.92981199999997,128.92981199999997,128.92981199999997,128.92981199999997,right,0,2.969973600000003,None,,,participant4,001,2023-11-28_12h02.44.457,glasgow face matching task new,2023.1.3,60.02058706134419,
C:\Users\ASUS\OneDrive\Desktop\glasgow_face_matching-master\same\Untitled (1).png,left,same,0,38,38,2,,,,132.02230669999994,132.02230669999994,132.02230669999994,132.02230669999994,132.02230669999994,left,1,2.079523399999971,None,,,participant4,001,2023-11-28_12h02.44.457,glasgow face matching task new,2023.1.3,60.02058706134419,
C:\Users\ASUS\OneDrive\Desktop\glasgow_face_matching-master\same\Untitled (3).png,left,same,0,39,39,3,,,,134.20960749999995,134.20960749999995,134.20960749999995,134.20960749999995,134.20960749999995,left,1,2.733073799999943,None,,,participant4,001,2023-11-28_12h02.44.457,glasgow face matching task new,2023.1.3,60.02058706134419,
,,,,,,,,,,,,,,,,,,,136.96410579999997,136.96410579999997,,,,,,,
